TransactionID,CustomerID,TransactionDate,TransactionAmount,MerchantCategory,TransactionCity,TransactionCountry,PaymentStatus,CreditLimit,AvailableCredit
60563553,712762,2024-04-08,26125.18,Retail,Chennai,India,Failed,465605.97,425278.76
62598298,551532,2024-12-16,15554.78,Travel,Gurgaon,India,Failed,390988.49,304411.25
28602259,498086,2024-02-27,13146.01,Travel,Bhilai,India,Success,69585.16,216763.8
19905073,617151,2024-04-07,39245.58,Travel,Panchkula,India,Success,313734.34,385405.07
55930940,379747,2024-10-17,28539.07,Retail,Jabalpur,India,Failed,304242.66,479754.89
89774063,391349,2024-03-28,39165.64,Retail,Tadipatri,India,Failed,249610.19,447876.53
63315306,665101,2024-12-18,31671.34,Dining,Ghaziabad,India,Success,181039.81,352388.26
56294821,182192,2024-11-02,34397.99,Groceries,Mehsana,India,Success,98671.14,67628.44
42664529,363965,2024-06-09,9802.97,Dining,Khora ,India,Success,193097.1,448187.67
61622835,483432,2024-11-05,32546.63,Dining,Thanjavur,India,Success,63005.33,63121.13
95792996,452979,2024-07-20,26751.49,Travel,Madhyamgram,India,Failed,248667.38,95274.21
38781780,717139,2024-10-25,22246.87,Travel,Ozhukarai,India,Failed,52317.57,92514.7
19402005,38533,2024-11-24,33648.59,Retail,Ambarnath,India,Success,343535.6,372741.61
90147295,614247,2024-02-15,12446.06,Travel,Kanpur,India,Success,379542.56,60604.72
99390385,22727,2024-09-27,11675.49,Travel,Amaravati,India,Success,467994.5,141211.91
59965852,75479,2024-03-12,12296.48,Dining,Junagadh,India,Success,305970.1,459389.75
4960409,329704,2024-09-04,23996.34,Retail,Silchar,India,Failed,397353.72,75628.84
85650665,524796,2024-05-28,37767.24,Travel,Kharagpur,India,Failed,311928.98,477051.57
91847086,315671,2024-12-14,25325.84,Groceries,Sagar,India,Failed,483804.51,254154.01
93811122,189638,2024-07-05,21027.95,Dining,Akola,India,Success,496278.0,124318.72
61102538,155273,2024-08-19,37584.38,Retail,Kumbakonam,India,Failed,213087.13,48855.94
7501379,294479,2025-01-13,35223.69,Retail,Alappuzha,India,Failed,251113.46,202154.97
27140698,510170,2024-09-16,31459.03,Groceries,Bahraich,India,Failed,84803.84,320811.83
94627802,680805,2024-06-14,43593.59,Travel,Satara,India,Success,77115.4,318603.0
78673590,464767,2024-10-26,44364.66,Retail,South Dumdum,India,Success,266304.75,335390.26
48725707,395838,2024-09-17,7921.8,Groceries,Bulandshahr,India,Success,107850.49,15191.51
33291658,955117,2024-06-08,18161.34,Dining,Ahmednagar,India,Failed,162495.67,156100.84
37181672,471842,2024-04-26,33403.81,Dining,Burhanpur,India,Failed,137729.87,17213.79
16097494,184895,2024-04-14,2739.82,Groceries,Kirari Suleman Nagar,India,Success,233700.62,91540.14
74363654,518005,2024-11-12,652.44,Dining,Gandhidham,India,Failed,271192.0,440483.61
65855153,430643,2024-10-15,487.33,Retail,Nagpur,India,Success,434969.59,368454.25
78399787,839364,2024-03-16,8774.92,Retail,Guntur,India,Failed,103933.04,425095.14
58319289,599706,2024-02-08,35310.5,Groceries,Kozhikode,India,Success,436529.82,443183.39
72992848,292717,2024-12-16,34745.51,Retail,Davanagere,India,Success,354226.44,380527.61
84260791,90686,2024-07-27,39930.79,Retail,Kottayam,India,Success,499917.43,312839.3
36399765,111617,2024-09-12,30624.28,Travel,Amritsar,India,Success,289507.57,98774.82
1116625,66502,2024-12-31,40784.07,Travel,Thanjavur,India,Success,167069.06,5309.88
98960282,125097,2024-05-09,18779.09,Travel,Bilaspur,India,Success,93997.54,40819.53
83496021,430643,2024-11-07,6679.77,Dining,Nadiad,India,Success,349918.93,87371.26
80103783,704549,2024-10-13,19316.6,Travel,Howrah,India,Success,420871.09,228544.06
19176442,780107,2024-07-21,49858.08,Retail,Rajpur Sonarpur,India,Success,149120.5,99338.52
63972975,45720,2024-05-03,12665.05,Travel,Etawah,India,Success,187294.92,482506.12
98869426,112651,2024-01-29,46238.17,Retail,Bihar Sharif,India,Failed,161580.24,68491.12
40020746,625789,2024-08-01,43767.65,Retail,Burhanpur,India,Failed,267154.05,244043.27
79047292,861441,2024-07-24,34223.4,Groceries,Kamarhati,India,Success,350434.97,423381.81
97340784,827942,2024-08-09,3551.91,Dining,Ambarnath,India,Failed,93929.13,187506.46
30358985,324875,2024-02-12,46350.3,Groceries,Latur,India,Success,148993.22,343212.77
95803266,586281,2024-06-19,44327.83,Dining,New Delhi,India,Success,167945.83,73598.24
14539115,76076,2024-11-22,40003.03,Travel,Hazaribagh,India,Failed,461383.35,325488.87
72674337,534260,2024-08-04,49498.66,Retail,Nellore,India,Failed,480774.72,220940.01
11370859,295273,2024-09-25,18388.42,Groceries,Ahmednagar,India,Failed,472787.01,14079.24
29896702,561142,2024-05-28,45984.76,Groceries,Pudukkottai,India,Success,139685.31,245650.72
81881625,189352,2024-03-25,42325.52,Groceries,Karaikudi,India,Success,67285.42,30980.85
18489900,365297,2024-08-19,28856.65,Retail,Lucknow,India,Failed,312616.16,317740.09
63388903,992094,2024-09-30,12318.04,Travel,Unnao,India,Failed,216048.59,364904.94
38359658,59310,2024-06-13,49970.21,Retail,Ichalkaranji,India,Success,334996.42,467194.6
10815663,346546,2024-09-21,45704.89,Dining,Rourkela,India,Failed,345321.38,41041.53
72346695,857472,2024-10-12,15230.64,Groceries,Kota,India,Success,117228.68,189372.83
70726918,669194,2024-05-14,17545.26,Groceries,Asansol,India,Failed,295407.16,125189.5
7518940,498086,2024-01-20,49618.49,Dining,Bongaigaon,India,Success,435510.59,215313.01
86101408,493898,2025-01-09,21777.02,Retail,Gorakhpur,India,Success,231827.0,78151.19
13976791,853028,2024-11-01,19616.04,Retail,Bhimavaram,India,Failed,143454.49,233291.46
32969614,366346,2024-09-13,44345.72,Retail,Panvel,India,Success,194309.6,138010.12
21378477,719723,2024-10-20,16649.56,Travel,Ranchi,India,Success,270562.27,385753.15
23209421,375995,2024-04-26,21815.23,Dining,Fatehpur,India,Success,142048.55,310405.33
44349343,238360,2024-05-28,35854.77,Travel,Howrah,India,Failed,317894.9,480994.22
76420837,502238,2024-04-02,26712.54,Travel,Dehri,India,Failed,106387.68,433748.01
91902222,463394,2024-02-17,22664.09,Dining,Udaipur,India,Failed,359936.34,478752.43
79570168,875809,2024-10-07,32317.45,Groceries,Katni,India,Success,289102.13,95495.68
13322650,429816,2024-07-23,40360.78,Retail,Raipur,India,Failed,301238.59,194890.83
69363691,324224,2024-12-24,27531.25,Groceries,Dewas,India,Success,198709.0,151848.85
97561187,634537,2024-02-29,24303.12,Dining,Chennai,India,Success,325515.5,492257.29
34822040,186641,2024-03-02,33531.17,Retail,Bidar,India,Success,197891.59,434820.49
62260813,160690,2024-03-01,37679.66,Dining,Rajkot,India,Success,374164.74,127513.9
56160262,960430,2024-10-02,18676.58,Groceries,Vasai-Virar,India,Failed,280853.12,361459.83
40486087,659329,2024-05-06,35904.69,Retail,Panvel,India,Failed,109383.03,19921.15
90261733,917410,2024-08-06,43331.87,Travel,Rajahmundry,India,Success,495275.43,346381.9
16163379,218097,2025-01-11,22311.12,Retail,Imphal,India,Success,145981.84,421190.46
82753183,722964,2024-09-30,11225.95,Dining,Pudukkottai,India,Failed,232684.83,142848.38
65483361,942511,2024-01-25,35727.47,Retail,Hapur,India,Success,309572.1,171639.9
55242273,425987,2024-03-21,47919.72,Groceries,Kishanganj,India,Failed,75387.21,70935.43
30092837,510170,2024-06-21,33992.34,Retail,Barasat,India,Failed,231971.74,168783.09
4237626,82353,2024-09-08,39707.66,Dining,Bhusawal,India,Success,83419.87,65765.47
76968235,709972,2024-04-25,34256.73,Groceries,Rajahmundry,India,Success,414649.27,469268.62
98614988,950796,2025-01-15,27908.11,Dining,Sasaram,India,Success,220498.7,328407.76
42088263,222738,2024-03-11,39679.67,Dining,Belgaum,India,Success,494778.38,249838.71
63691420,441962,2024-08-15,24056.35,Groceries,Rajkot,India,Failed,311068.92,332274.88
93537902,275953,2024-05-26,11212.66,Retail,Bhavnagar,India,Failed,424801.45,319838.95
73692634,939786,2024-02-04,18290.91,Travel,Ludhiana,India,Success,153798.09,64019.36
50773820,323826,2024-02-03,38093.75,Retail,Agra,India,Failed,298037.96,304872.78
53055928,387303,2024-07-31,26150.67,Groceries,Saharsa,India,Failed,325833.84,334179.85
34192241,416909,2024-10-30,7665.61,Groceries,Chittoor,India,Failed,119149.52,245535.34
6011914,627795,2024-05-19,2806.56,Retail,Eluru,India,Failed,372104.56,456991.68
4108230,320868,2024-12-21,27973.1,Retail,Jaunpur,India,Failed,429203.32,470805.39
13432563,176638,2024-02-01,23855.57,Retail,Gwalior,India,Success,151433.29,380266.07
40215357,556894,2024-05-10,37322.83,Travel,Pudukkottai,India,Success,398391.52,365074.76
69663783,177424,2024-07-22,720.01,Groceries,Vellore,India,Failed,386289.95,408649.55
18983595,955563,2024-12-06,12426.86,Groceries,Nagaon,India,Success,164947.24,449094.17
69018288,699478,2024-01-20,35553.4,Travel,Tadipatri,India,Failed,143250.14,152150.54
68018144,834339,2024-07-14,42835.28,Groceries,Singrauli,India,Success,160623.0,250608.22
98520749,231211,2024-04-27,9623.84,Travel,Visakhapatnam,India,Success,207499.88,223409.06
10359139,586107,2024-10-07,1802.22,Retail,Maheshtala,India,Failed,442776.98,279272.0
8977928,188232,2024-04-22,34452.09,Retail,Dhule,India,Success,234252.53,3875.8
69839000,590853,2024-07-05,16021.11,Dining,New Delhi,India,Failed,59329.56,328944.42
43743829,264359,2024-08-11,17326.46,Travel,Kollam,India,Failed,126775.22,483758.74
53790198,295101,2024-02-07,34817.31,Dining,Lucknow,India,Success,464227.13,482882.61
60337678,144066,2024-01-20,793.32,Dining,Shahjahanpur,India,Success,146261.2,99395.6
69112332,707972,2024-06-12,31854.15,Dining,Asansol,India,Failed,413156.26,346732.84
74585261,310559,2024-10-16,33022.98,Dining,Pune,India,Success,437589.31,242946.61
29334995,374300,2024-02-11,10783.42,Dining,Tezpur,India,Failed,258897.71,405412.66
30113251,378613,2024-05-08,28942.62,Retail,Arrah,India,Success,363602.26,304675.5
84617720,857472,2024-12-31,46561.52,Travel,Solapur,India,Success,304714.78,383864.91
69900669,645405,2024-01-25,10051.7,Retail,Danapur,India,Failed,152630.06,205936.49
59676990,815433,2024-02-07,16982.87,Travel,Jalandhar,India,Success,480866.35,267760.06
34685535,306000,2024-05-28,16484.36,Dining,South Dumdum,India,Failed,312914.45,226546.71
64868260,171158,2024-08-18,24329.54,Travel,Ujjain,India,Failed,266838.44,83390.13
16736745,425037,2024-03-24,35805.94,Dining,Bongaigaon,India,Success,294165.94,278600.66
9110403,813290,2024-06-17,6191.21,Retail,Chapra,India,Failed,252538.12,383510.91
93874689,727717,2024-06-03,27163.66,Retail,Ratlam,India,Failed,276814.59,120574.51
38876640,365397,2024-07-15,31992.13,Groceries,Bihar Sharif,India,Success,476856.86,183929.86
94443665,886133,2024-08-26,32535.54,Travel,Anand,India,Failed,329142.88,104630.9
56347210,564669,2024-04-22,34167.43,Travel,Baranagar,India,Failed,100517.74,93795.61
10173723,177424,2024-02-08,19981.39,Travel,Berhampore,India,Failed,114140.79,330586.16
82554656,168594,2024-04-13,35732.56,Retail,Thane,India,Success,67181.45,404765.93
68059486,834818,2024-02-17,31255.88,Retail,Patna,India,Failed,295573.84,139794.53
86329786,3447,2024-09-26,4096.39,Travel,Jalgaon,India,Failed,325747.92,220163.48
8224796,902799,2024-08-09,45460.97,Retail,Chandrapur,India,Failed,321791.98,400632.75
31424383,183163,2024-03-04,1132.91,Groceries,Jamshedpur,India,Success,60294.18,111059.64
41573105,11012,2024-06-04,45490.97,Travel,Bellary,India,Success,472128.54,257127.51
76315515,917940,2024-08-24,22450.95,Retail,Rajpur Sonarpur,India,Failed,166678.25,329422.96
62246755,983409,2024-05-21,45595.91,Dining,Rajpur Sonarpur,India,Success,101528.51,345577.83
20746238,410078,2024-08-25,12768.15,Dining,South Dumdum,India,Failed,377623.41,494031.17
16103184,180973,2025-01-15,14053.13,Dining,Morbi,India,Success,76460.52,148938.0
4050618,590389,2024-09-30,33249.87,Retail,Bhavnagar,India,Failed,262313.33,318825.01
11930935,412656,2024-08-16,5229.22,Dining,Bilaspur,India,Success,286431.75,435836.75
87634620,430643,2024-02-08,12722.79,Dining,New Delhi,India,Success,188713.39,238585.06
28025936,855851,2024-08-26,42884.48,Retail,Arrah,India,Success,263397.89,379090.62
75199501,364251,2024-06-07,30836.11,Retail,Ambattur,India,Failed,245217.88,34541.49
53039527,528889,2024-01-22,25771.1,Dining,Miryalaguda,India,Failed,223430.59,252274.44
7750493,564322,2024-11-06,26683.52,Retail,Sagar,India,Success,173288.21,427961.87
84088921,669095,2024-03-18,30428.58,Retail,Ajmer,India,Success,346837.43,490053.71
4850423,457869,2024-07-12,32878.28,Groceries,Noida,India,Success,205259.19,454480.51
34537697,815433,2024-02-13,43426.71,Groceries,Kharagpur,India,Failed,53510.17,5730.47
84104380,904840,2024-02-12,38254.26,Retail,Jaunpur,India,Success,387799.3,63110.91
17397606,998655,2024-07-15,27752.04,Groceries,Jabalpur,India,Failed,498390.58,92195.49
32468270,867596,2024-09-22,15610.87,Travel,Deoghar,India,Failed,64002.27,317868.99
50141625,410078,2024-03-06,22953.88,Travel,Kurnool,India,Failed,454571.13,284699.33
61836710,624320,2024-03-02,43715.12,Retail,Udupi,India,Failed,393662.86,311726.95
93214094,677751,2024-06-11,32303.72,Dining,Anantapuram,India,Success,91049.17,50459.96
58377879,416024,2024-03-25,37712.66,Retail,Bijapur,India,Failed,126369.27,229629.89
40299869,844183,2024-12-20,12298.64,Groceries,Proddatur,India,Success,439501.69,291648.05
91906552,855229,2024-06-05,35052.57,Travel,Karaikudi,India,Success,392935.04,288549.4
52482983,330547,2024-11-13,48207.1,Travel,Kanpur,India,Failed,162597.62,180661.21
75734639,526636,2024-06-05,18897.5,Groceries,Bardhaman,India,Failed,385172.51,192269.35
87493417,379747,2024-12-20,29794.14,Travel,Kottayam,India,Failed,325052.45,301691.71
40671367,802368,2024-07-24,5076.9,Travel,Thrissur,India,Failed,353300.7,118634.23
7792854,108665,2024-06-11,7944.53,Retail,Khora ,India,Success,479013.6,394865.79
25466496,979586,2024-04-27,48666.88,Retail,Ramagundam,India,Failed,297898.75,339893.92
56245279,749682,2024-04-14,26081.09,Travel,Madurai,India,Success,246488.93,383153.57
34080167,99856,2024-09-02,40701.05,Dining,Pondicherry,India,Success,356584.2,324632.51
62814443,404270,2024-10-03,19966.11,Travel,Uluberia,India,Failed,397463.9,173342.01
14538521,916743,2024-07-31,13992.53,Groceries,Chittoor,India,Failed,113167.52,378599.88
31064242,22589,2024-04-06,44133.12,Dining,Chapra,India,Success,165075.83,131837.85
75816083,832002,2024-09-29,17175.01,Groceries,Karimnagar,India,Failed,357107.58,250287.81
66219406,536292,2024-04-14,27664.16,Travel,Gaya,India,Success,215863.89,374999.16
71446820,141739,2024-02-18,30451.37,Retail,Rajahmundry,India,Success,218447.92,259634.78
8094538,780053,2024-05-23,34885.78,Retail,Gandhinagar,India,Failed,166050.43,239313.9
40382531,144479,2025-01-16,4985.54,Retail,Satna,India,Failed,337254.88,50403.89
55009421,618250,2024-09-09,28084.68,Retail,Madurai,India,Success,300641.49,499654.3
20313988,920549,2024-08-07,997.75,Dining,Rampur,India,Success,259662.91,397634.87
35732535,373740,2024-12-27,29752.07,Groceries,Ludhiana,India,Failed,405568.68,230955.4
40481376,921883,2024-12-18,32618.65,Groceries,Ujjain,India,Failed,172055.34,220689.63
64789831,599706,2024-05-23,32867.72,Groceries,Ambarnath,India,Success,134932.9,440214.14
88867544,68571,2024-07-14,49975.4,Groceries,Saharsa,India,Failed,192416.76,47942.52
69252361,295273,2024-12-09,28591.79,Groceries,Buxar,India,Failed,325086.62,334201.75
49392550,659483,2024-07-31,43919.87,Travel,Ranchi,India,Success,440190.31,335580.54
46388505,140431,2024-04-26,14515.65,Travel,Pudukkottai,India,Failed,174468.92,452508.86
78836092,362071,2024-01-28,40697.48,Groceries,Munger,India,Failed,129783.27,189341.97
22596004,510846,2024-08-24,23785.21,Travel,Gandhinagar,India,Failed,333000.51,326793.35
85686087,768218,2024-12-02,35475.62,Retail,Nellore,India,Failed,264567.03,318728.13
88213434,950796,2025-01-16,33832.34,Groceries,Karnal,India,Failed,121968.73,156286.68
55566358,579252,2024-12-23,34942.01,Dining,Udaipur,India,Failed,334080.11,43050.19
67238228,592551,2024-09-07,24588.52,Retail,Sangli-Miraj & Kupwad,India,Failed,241385.84,56517.45
85888787,993671,2024-08-10,27345.75,Dining,Navi Mumbai,India,Success,431737.95,405117.91
69223011,463394,2024-06-04,8304.55,Dining,Nagercoil,India,Failed,104333.09,484820.83
13397908,906255,2024-02-21,26685.27,Retail,Surat,India,Failed,174096.62,56005.13
92045836,706364,2024-09-12,26173.96,Groceries,Anantapur,India,Success,110157.84,65047.03
66261985,462703,2024-07-14,31610.36,Groceries,Kishanganj,India,Failed,68202.36,156294.89
74349670,846387,2024-09-29,13456.54,Travel,Sagar,India,Failed,211212.0,383249.65
6178689,379514,2024-02-25,13799.41,Retail,Khandwa,India,Failed,347464.02,26955.24
20748998,735380,2024-10-18,45832.01,Groceries,Ulhasnagar,India,Success,322117.6,276162.7
97089867,449855,2024-06-11,36337.21,Retail,Bhalswa Jahangir Pur,India,Failed,88320.52,322101.77
22611616,717139,2024-12-12,8819.82,Travel,Junagadh,India,Success,377576.64,427065.26
78664728,125097,2024-10-29,2960.45,Groceries,Amaravati,India,Success,149731.05,369016.11
36265281,206369,2025-01-07,19493.56,Retail,Ichalkaranji,India,Failed,399789.97,41480.98
92799298,406915,2024-02-23,34593.48,Retail,Shimoga,India,Failed,414749.54,176273.32
65211193,191628,2024-09-27,25113.58,Dining,Bahraich,India,Failed,108779.2,417111.52
70883220,53140,2024-06-18,24809.69,Travel,Warangal,India,Failed,117314.47,202985.22
62980936,74251,2024-05-24,6334.99,Groceries,Chittoor,India,Failed,291350.14,331810.77
53550013,666750,2024-04-15,47946.14,Travel,Guntakal,India,Failed,92777.36,155406.54
37693577,7593,2024-04-21,6002.66,Dining,Berhampore,India,Success,296599.62,330716.38
87651427,429816,2024-09-21,22409.47,Dining,Lucknow,India,Success,78440.74,436846.76
24136663,554711,2024-12-13,9822.39,Dining,Muzaffarpur,India,Failed,80133.08,13179.52
67132524,130980,2024-03-04,19225.47,Travel,Gangtok,India,Success,120561.29,8482.84
42042993,257199,2024-08-13,40191.51,Retail,Chapra,India,Failed,403829.43,496200.87
40307394,931961,2024-05-20,2231.71,Dining,Bhusawal,India,Failed,374252.52,39185.91
93015159,919748,2024-08-16,25462.93,Dining,Fatehpur,India,Success,96219.89,376599.95
98984376,661330,2024-06-10,42129.77,Retail,Lucknow,India,Success,236781.67,37530.5
77704702,719723,2024-06-30,42309.81,Retail,Tinsukia,India,Success,237322.08,171966.57
5139379,532438,2024-12-18,47808.25,Dining,Bhiwandi,India,Failed,478654.33,241331.52
41406930,99856,2024-10-28,24371.23,Travel,Latur,India,Failed,155260.65,60829.72
95692261,327820,2024-02-27,18954.19,Retail,Kottayam,India,Success,487116.56,249870.79
76832066,624623,2024-05-01,31537.22,Dining,Akola,India,Failed,192181.25,299071.13
1070955,130980,2024-11-23,41708.4,Travel,Faridabad,India,Success,50246.33,173042.66
39654662,92722,2024-10-30,21568.57,Dining,Panipat,India,Failed,300147.27,368683.81
65039399,435931,2024-09-02,20544.94,Dining,Hospet,India,Success,169255.51,423762.89
55267566,295101,2024-05-17,2943.7,Retail,Jaunpur,India,Failed,418266.08,448009.99
8958285,309021,2024-06-26,11161.09,Travel,Ozhukarai,India,Success,132459.21,364273.53
43737546,79576,2024-06-09,18071.47,Retail,Gandhidham,India,Failed,385039.55,111812.26
60413416,877215,2024-04-29,13619.28,Travel,Tadipatri,India,Success,122888.44,462321.71
46763102,103647,2024-09-25,18313.62,Groceries,Rampur,India,Failed,98958.35,333036.41
90331401,376085,2024-07-24,21170.61,Retail,Saharsa,India,Failed,205538.39,487147.31
43102268,231211,2024-09-02,15222.65,Groceries,Madhyamgram,India,Success,352370.68,315561.93
46225152,722964,2024-07-04,27840.0,Groceries,Amritsar,India,Failed,316525.26,264037.44
6103071,100854,2024-12-05,45871.81,Groceries,Sikar,India,Failed,265580.16,219103.28
67670383,498086,2024-04-28,42492.44,Retail,Kurnool,India,Failed,376234.44,459937.02
86885674,373740,2024-03-12,9509.5,Groceries,Mango,India,Success,136800.36,166823.2
10315851,603650,2024-05-19,40952.06,Retail,Cuttack,India,Failed,494228.97,369574.72
22329564,184272,2024-09-15,47750.67,Dining,Nashik,India,Success,76215.56,236986.94
89404694,316322,2024-07-12,10942.81,Groceries,Raebareli,India,Success,202339.93,458567.2
54613464,736200,2024-06-12,8569.56,Groceries,Madhyamgram,India,Success,254032.19,395594.08
87901081,160690,2024-05-24,47895.51,Retail,Nangloi Jat,India,Failed,159054.35,448835.02
81910274,191628,2024-10-08,42980.64,Retail,Shimla,India,Success,483150.71,45867.6
94579061,346546,2024-12-25,29709.76,Groceries,Ichalkaranji,India,Success,308855.51,357213.73
74020426,449855,2024-08-07,14076.0,Dining,Kochi,India,Success,295931.98,429426.95
52177569,582514,2024-12-03,35103.61,Groceries,Tadepalligudem,India,Failed,465933.37,155827.77
88659815,699478,2024-12-24,14401.38,Dining,Anantapur,India,Success,364515.93,230731.12
92810438,804391,2025-01-10,18062.85,Groceries,Bhilai,India,Failed,413187.31,406799.15
73909758,319210,2024-10-19,24591.25,Dining,Singrauli,India,Failed,339020.2,138196.4
50963323,614404,2024-02-12,10509.62,Travel,Katni,India,Failed,213490.16,283371.07
93786907,498086,2024-03-20,19349.07,Travel,Solapur,India,Failed,414130.02,431935.74
6370495,868487,2024-11-16,32122.68,Groceries,Chandigarh,India,Failed,226246.26,168769.79
53020871,733370,2024-10-08,27878.47,Retail,Gurgaon,India,Success,241422.09,442984.46
23979854,412656,2024-10-07,2752.01,Groceries,Pudukkottai,India,Success,119651.63,136480.28
1510971,332041,2024-02-13,1081.34,Dining,Muzaffarpur,India,Success,154558.56,47686.43
12331307,479505,2025-01-09,45511.77,Travel,Belgaum,India,Failed,284292.66,5873.35
45033168,176638,2024-09-12,24898.73,Dining,Aurangabad,India,Failed,79116.43,84254.44
37420506,838919,2024-08-28,2283.56,Dining,Junagadh,India,Failed,398765.73,435839.43
9184968,614247,2024-09-13,24382.96,Groceries,Dhanbad,India,Success,330061.34,53872.47
69885144,371804,2024-02-17,339.75,Groceries,Berhampur,India,Failed,108658.71,44269.56
91485321,652004,2024-10-05,13955.95,Travel,Mathura,India,Success,160245.87,458267.42
61279589,539438,2024-05-01,13670.95,Groceries,Bhiwandi,India,Failed,83788.17,414480.67
16772219,660587,2024-06-04,37685.67,Groceries,Delhi,India,Success,62643.88,461076.81
5449471,11012,2024-02-25,37291.9,Travel,Patiala,India,Success,276450.04,259478.21
34081575,316301,2024-06-26,32365.82,Dining,Davanagere,India,Failed,448385.8,167358.69
5769120,63336,2024-09-12,8971.34,Retail,Mumbai,India,Success,343310.96,387443.8
83042594,519370,2024-04-28,2814.57,Dining,Morena,India,Success,141791.44,19878.81
19081000,58471,2024-03-21,39840.33,Retail,Khora ,India,Success,191915.99,490593.39
81005479,919909,2024-10-02,22908.35,Retail,Bellary,India,Success,437111.08,448699.8
17730038,850153,2024-06-13,798.25,Dining,Malda,India,Success,310619.14,46401.44
66442216,142729,2024-09-28,16158.45,Retail,Anand,India,Success,231275.44,336679.27
72276190,447346,2024-02-06,48832.0,Groceries,Srinagar,India,Failed,368612.7,121176.63
52785675,102707,2024-04-17,17892.56,Retail,Proddatur,India,Success,347531.28,100266.74
80107527,400193,2024-04-30,5863.8,Dining,Raichur,India,Failed,58857.31,414596.63
69227886,937837,2024-06-11,45609.75,Retail,Muzaffarpur,India,Success,78543.36,39706.64
98024670,805126,2024-08-30,11473.69,Travel,Chennai,India,Failed,327754.49,102718.94
20414575,997062,2024-07-08,47936.54,Groceries,Machilipatnam,India,Success,269697.02,86115.55
20746095,782067,2024-07-07,12972.27,Dining,Bhilai,India,Success,400084.44,422072.77
51878850,98073,2024-08-09,27638.38,Retail,Bulandshahr,India,Success,200303.57,395016.43
61271146,961366,2024-04-16,44532.87,Retail,Rajpur Sonarpur,India,Success,245832.73,125182.54
92007162,305842,2024-05-30,28900.1,Retail,Moradabad,India,Success,149498.43,371939.51
19877213,400232,2024-06-03,20967.4,Groceries,Mau,India,Success,97580.06,206979.95
99976808,133447,2024-06-10,44964.54,Retail,Ballia,India,Success,327437.11,65586.93
80714826,886524,2024-10-12,48657.48,Retail,Bikaner,India,Failed,73810.57,381769.43
80033329,298042,2024-05-31,22338.57,Groceries,Bhiwandi,India,Failed,111761.32,225558.16
78090879,203847,2024-08-31,43363.35,Travel,Bhusawal,India,Success,90904.01,355333.5
11644996,382376,2024-04-15,20374.96,Travel,Chapra,India,Failed,375858.2,119200.55
96672527,150670,2024-12-08,6236.06,Groceries,Anand,India,Success,129456.75,190063.05
37992256,369255,2024-12-28,26504.13,Dining,Patna,India,Failed,115163.77,170513.42
96948801,838919,2024-12-20,14495.2,Groceries,Thiruvananthapuram,India,Failed,59467.4,201573.29
95486023,9593,2024-12-11,16769.41,Groceries,Amaravati,India,Failed,468080.95,186773.8
53540674,857472,2025-01-13,35499.66,Retail,Sonipat,India,Failed,371065.08,131022.36
85002548,308266,2024-03-21,43821.26,Travel,Suryapet,India,Success,140083.97,24292.75
41419589,107770,2024-06-28,20916.72,Groceries,Haridwar,India,Success,166598.29,56324.84
56685415,463080,2024-05-07,27881.32,Retail,Latur,India,Failed,324774.2,497369.0
18574299,405691,2024-11-13,18523.14,Travel,Karawal Nagar,India,Failed,90135.4,235795.44
90365006,536358,2024-06-21,45657.64,Dining,Coimbatore,India,Failed,77314.56,374106.99
6301142,774748,2024-11-22,33830.44,Travel,Ahmednagar,India,Success,129779.24,420818.56
83490942,806981,2024-04-28,2978.24,Dining,Vellore,India,Failed,464199.65,157758.92
72522355,510846,2024-05-12,23016.12,Dining,Udaipur,India,Success,373450.93,386399.77
264059,123970,2024-07-24,29543.9,Groceries,Akola,India,Failed,77205.57,78874.16
44176870,322614,2024-04-03,27516.73,Groceries,Ambala,India,Failed,372463.82,115164.21
27733276,58720,2024-03-03,23489.92,Groceries,Hazaribagh,India,Success,76804.92,427962.22
73203790,58471,2024-05-15,44979.79,Retail,Anantapuram,India,Failed,366043.25,272333.82
48299164,515342,2024-04-13,20940.94,Groceries,Pondicherry,India,Success,425877.35,396317.98
58045357,222738,2024-08-23,1768.56,Travel,Gorakhpur,India,Failed,483232.74,38919.96
68067875,112651,2024-01-22,7274.81,Dining,Gurgaon,India,Failed,169358.11,28439.82
79423717,206654,2024-10-22,28528.0,Dining,Bettiah,India,Success,154099.34,17873.39
93801119,323568,2024-10-13,47631.92,Groceries,Vijayawada,India,Failed,88924.24,156140.98
86796426,189352,2024-09-25,39572.18,Retail,Indore,India,Success,484862.37,487596.33
68217426,627795,2024-09-08,30456.08,Groceries,Katni,India,Success,200029.31,166922.43
11100377,545631,2024-08-20,24712.95,Groceries,Thiruvananthapuram,India,Failed,389431.1,273071.27
85635699,136374,2024-05-18,40303.53,Travel,Sri Ganganagar,India,Failed,155796.66,370565.26
6365683,23715,2024-05-03,9548.59,Groceries,Aurangabad,India,Success,454091.66,457230.09
19645859,189352,2024-07-20,45389.63,Retail,Visakhapatnam,India,Failed,196608.83,423859.05
85386818,848052,2024-11-21,5342.14,Dining,Muzaffarnagar,India,Failed,472325.48,348161.36
49896535,656852,2024-02-10,31698.66,Travel,Bhavnagar,India,Failed,109349.09,78803.75
32569222,727717,2024-02-21,11219.94,Travel,New Delhi,India,Failed,447685.11,284018.9
